"","doc_id","doc_name","arm_number","position","description","head","choice","title-tag","title","authors-tag","authors","study_type-tag","study_type","arm_efficacy_metric-tag","arm_efficacy_metric","arm_efficacy_results-tag","arm_efficacy_results","arm_description-1-tag","arm_description-1","arm_dosage-1-tag","arm_dosage-1","submit-prefill","submit-stay","submit","arm_description-2-tag","arm_description-2","arm_dosage-2-tag","arm_dosage-2","arm_description-3-tag","arm_description-3","arm_dosage-3-tag","arm_dosage-3","arm_description-4-tag","arm_description-4","arm_dosage-4-tag","arm_dosage-4","arm_description-5-tag","arm_description-5","arm_dosage-5-tag","arm_dosage-5"
"689","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Paragraph 3","Clinical study design The clinical study was a phase Ib of dose - escalation and expansion part . The dose - escalation part was conducted as a standard 3 + 3 design to determine the maximum tolerated dose ( MTD ) . The recommended phase 2 dose ( RP2D ) based on the results of the dose - escalation part was used in the expansion part . The primary endpoint of the dose - escalation part was determination of the MTD , and the secondary endpoints included identification of dose - limiting toxicity ( DLT ) , the RP2D and safety . In the expansion part , the primary endpoint was determination of the 3-month progression - free survival ( PFS ) rate , and the secondary endpoints were the objective response rate ( ORR ) , response duration , disease control rate ( DCR ) , PFS , OS , safety , quality of life ( QOL ) and biomarker quantitation .","Preclinical study","arm_efficacy_metric","","","","","8,10","phase Ib","115,119,120,121,147,148","progression - free survival PFS PFS","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"690","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Paragraph 4","The target population of this study was BTC patients in their second - or third - line treatment setting , who had failed a gemcitabine - based first - line chemotherapy . The major inclusion criteria were age ≥ 20 years ; histologically confirmed BTC ; unresectable or recurrent disease ; prior gemcitabine - based chemotherapy ; Eastern Cooperative Oncology Group ( ECOG ) performance status 0 - 1 ; evaluable or measurable lesions by Response Evaluation Criteria in Solid Tumors version 1.1 ( RECIST v1.1 ) ; adequate bone marrow and organ function ; corrected QT interval ≤ 480 ms . The major exclusion criteria were active central nervous system disease ; brain metastasis ; risk or history of retinal vein occlusion ; transplantation history ; Gilbert syndrome ; major heart disease within 6 months ; neuromuscular disease related with elevation of creatine kinase . Biliary drainage was allowed .","Patients","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"691","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Paragraph 5","Binimetinib and capecitabine were orally administered twice daily , on days 1 - 14 , in 3-week cycles . In the dose - escalation part , four predefined dose levels ( DLs ) were applied ( DL-1 : binimetinib/ capecitabine , 15 mg/800 mg / m 2 ; DL1 : 15 mg/1000 mg / m 2 ; DL2 : 30 mg/1000 mg / m 2 ; DL3 : 30 mg/1250 mg / m 2 ) . The starting dose was DL1 . If no patient experienced DLT in DL3 , then DL3 was to be declared as the RP2D. DLT was predefined as grade 4 neutropenia with fever and/or infection ; grade 4 neutropenia for ≥ 7 days ; grade 3/4 thrombocytopenia with haemorrhage or transfusion ; grade 4 thrombocytopenia for ≥ 7 days ; grade 3 or 4 non - haematologic adverse events , except alopecia , anorexia , nausea or vomiting ; grade 3 or 4 nausea , diarrhoea or vomiting , despite maximum supportive care . Dose reductions of binimetinib to 15 mg twice daily and capecitabine to 75 or 50 % of the dose were permitted based on the protocol - defined treatment modifications .","Dosing and dose modification","arm_dosage-2","","","","","","","","","","","0,1,38,39,172,173","Binimetinib binimetinib/ binimetinib","4,18,36,74","orally administered twice daily , on days 1 - 14 , in 3-week cycles DL-1 : binimetinib/ capecitabine , 15 mg/800 mg / m 2 ; DL1 : 15 mg/1000 mg / m 2 ; DL2 : 30 mg/1000 mg / m 2 ; DL3 : 30 mg/1250 mg / m 2","","","Submit arm","2,3,39,40,179,180","capecitabine capecitabine capecitabine","4,18","orally administered twice daily , on days 1 - 14 , in 3-week cycles","","","","","","","","","","","",""
"692","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Paragraph 6","Assessment of response , adverse events and QOL Radiologic assessment was completed by computed tomography ( CT ) every 6 weeks , and tumour response was evaluated based on RECIST v1.1 . Routine evaluation , including physical examinations and vital signs , and assessment of adverse events was completed weekly during the first cycle , and then at the end of every cycle . Adverse events were recorded using the NCI - Common Terminology Criteria of Adverse Events version 4.03 . QOL was evaluated through the use of the EORTC - QLQ - C30 and EQ5D questionnaires , 16,17 which were collected at baseline , after cycles 1 , 2 , 4 , 6 and 8 , and then after every third cycle until the end of the study .","Dosing and dose modification","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"693","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Paragraph 7","Biomarker analysis All patients were required to provide tumour tissues at screening , and blood samples at screening , after the first cycle , after the second cycle and at disease progression . Genetic alteration was assessed using targeted sequencing by next - generation sequencing ( NGS ) to determine mutations of the RAS / RAF / MEK / ERK pathway . To predict treatment efficacy , interleukin-6 ( IL-6 ) plasma concentrations were evaluated . The plasma concentrations of IL-6 were measured using an enzyme - linked immunosorbent assay ( Human IL-6 , Quantikine ELISA Kit , R&D Systems , Minneapolis , MN , USA ) according to the manufacturer 's instructions . Each sample was analysed in duplicate .","Dosing and dose modification","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"694","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Paragraph 8","The safety and efficacy analysis were completed in an intent - totreat population who received at least one dose of binimetinib . Cut - point values of IL-6 at baseline and changes of IL-6 between baseline and the second cycle for OS and PFS predictions were determined by finding the optimal cut point for continuous covariates with time - to - event outcomes . 18 The results of the EORTC - QLQ - C30 were interpreted in line with the method of Osoba et al . 19 The PFS was calculated from the date of the first cycle to the development of progressive disease ( PD ) or death , regardless of the cause . The OS was calculated from the date of the first cycle to death , regardless of the cause . All analyses were performed using PASW Statistics 18 ( SPSS Inc. , Chicago , IL ) and R Statistical Software ( R version 3.4.4 ) .","Statistical analysis","arm_efficacy_metric","","","","","","","43,44,88,89","PFS PFS","","","20,21","binimetinib","","","","","Submit arm","","","","","","","","","","","","","","","",""
"695","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Paragraph 9","Exposure of the BTC cell lines to binimetinib was associated with significant decreases in cell viability ( Fig . 1a ) . The combination of binimetinib and 5-FU in SNU245 , SNU1196 , SNU869 and HuCCT1 demonstrated synergistic effects ( combination index < 1 at the fraction affected = 0.5 ; Fig . 1b ) . Of these cell lines , SNU869 and HuCCT1 have the KRAS mutation ( p . G12D ) . 20 To evaluate the underlying synergistic mechanism , protein expression was evaluated by western blot . Accordingly , TS , a marker of 5-FU resistance , was upregulated by 5-FU treatment . However , TS was downregulated by binimetinib monotherapy ( Fig . 1c ) . When the BTC cells were treated with both binimetinib and 5-FU , the TS levels induced by 5-FU were partially downregulated by addition of binimetinib , which may increase the sensitivity of 5-FU . Interestingly , 5-FU induced PD - L1 expression , and coadministration with binimetinib and 5-FU decreased this expression ( Fig . 1c ) .","Preclinical study","arm_description-1","","","","","","","","","","","7,8,25,26,112,113,128,129,144,145,166,167","binimetinib binimetinib binimetinib binimetinib binimetinib binimetinib","","","","","Submit arm","","","","","","","","","","","","","","","",""
"696","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Paragraph 10","Nine patients were recruited for the dose - escalation part . None of the patients experienced DLT up to DL3 ; therefore , the RP2D was determined as DL3 ( binimetinib 30 mg , capecitabine 1250 mg / m 2 , twice daily on days 1 - 14 , in 3-week cycles ) . For the expansion part , 25 patients were enrolled ( Supplementary Fig . S1 ) . At the data cutoff time , 22 patients had died , and treatment was ongoing in three patients . The median follow - up duration was 6.8 months ( range , 2.0 - 17.8 ) and patients received a median of five cycles ( range , 1 - 16 ) .","Patients","arm_dosage-2","","","","","","","","","","","30,31","binimetinib","31,33,41,52","30 mg twice daily on days 1 - 14 , in 3-week cycles","","","Submit arm","34,35","capecitabine","35,40,41,52","1250 mg / m 2 twice daily on days 1 - 14 , in 3-week cycles","","","","","","","","","","","",""
"697","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Paragraph 11","The median age of enrolled patients was 63 years old ( range , 48 - 73 ) ( Table 1 ) . The primary tumour origins were the gallbladder ( n = 10 , 29.4 % ) , intrahepatic bile duct ( n = 10 , 29.4 % ) , extrahepatic bile duct ( n = 9 , 26.5 % ) and ampulla of Vater ( n = 5 , 14.7 % ) . Twenty - five ( 73.5 % ) patients were in their second - line treatment setting , and nine patients ( 26.5 % ) were in their third - line setting . Twelve patients ( 35.3 % ) had previously been exposed to fluoropyrimidine as an adjuvant or during a palliative chemotherapy period , and among them , four patients ( 33.3 % ) had experienced fluoropyrimidine failure as firstor second - line treatment .","Patients","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"698","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Paragraph 12","The majority of the adverse events were both manageable and reversible . Of note , during the first cycle in the dose - escalation part , one G3 neutropenia and one G3 thrombocytopenia occurred , but there was no DLT ( Supplementary Table S2 ) . The most common adverse events in the whole population ( n = 34 , doseescalation and expansion part ) were stomatitis ( 61.7 % ) , oedema ( 50.0 % ) , nausea ( 41.2 % ) , papulopustular rash ( 41.2 % ) , palmar - plantar erythrodysesthesia syndrome ( 41.2 % ) and fatigue ( 41.2 % ) ( Table 2 ; Supplementary Table S3 ) . There were no ocular adverse events and only one patient experienced grade 4 toxicity ( hypokalaemia ) . There were no treatment - related deaths .","Adverse events","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"699","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Paragraph 13","All patients had at least one measurable lesion . Of 34 patients , 7 patients ( 20.6 % ) and 19 patients ( 55.9 % ) demonstrated partial response ( PR ) and stable disease ( SD ) , respectively ( Table 3 ) . The ORR and DCR were 20.6 % ( 95 % confidence interval ( CI ) , 7.0 - 34.2 ) and 76.5 % ( 95 % CI , 62.2 - 90.8 ) , respectively . Twenty - five patients ( 73.5 % ) experienced tumour shrinkage with any grade ( Fig . 2a ) , and the median response duration was 4.7 months ( 95 % CI , 2.4 - 7.0 ) . Of the 19 patients with SD , 13 ( 68.4 % ) demonstrated durable disease control with SD duration for > 12 weeks . The tumour response was similar between second - and third - line settings ( Table 3 ) . Tumour origin also did not alter tumour response . Furthermore , of the four patients who had failed fluoropyrimidine at the firstor second - line setting , one patient ( 25 % ) showed PR and the other three patients ( 75 % ) showed SD .","Treatment efficacy","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
